summary	all_reads	40223224
summary	mapped_reads	5323030
summary	reads_with_mapq	5323030
summary	weighted_reads_with_mapq	5091040.533295462
summary	mapping_to_te_weighted	5083532.71996234
summary	mapping_to_scg_weighted	7507.813333333426
scg	JAEIGV010000163.1:2890451-2899295	8331	2456.560000000002	0.9994313653382784
scg	JAEIGV010000011.1:2701196-2711649	8679	2505.680000000001	0.9785401541023019
scg	JAEIGV010000125.1:8328576-8340913	8442	2545.5733333333355	1.0220284805594202
te	rnd-1_family-50#LINE/I-Jockey	4740	37870.079999996735	27.079498318516556
te	rnd-1_family-124#LINE/R1	5946	183174.55999995527	104.41502227982319
te	rnd-1_family-136#LINE/I-Jockey	4424	20981.999999999553	16.075130147575358
te	rnd-1_family-17#LINE/I-Jockey	4712	74960.6666666591	53.92012519393034
te	rnd-1_family-25#LINE/I-Jockey	4729	12619.293333333211	9.044581050152663
te	rnd-1_family-30#LINE/I-Jockey	4748	49524.55999999618	35.353518996404766
te	rnd-1_family-77#LINE/R1-LOA	5452	69963.50666665516	43.49491184679177
te	rnd-1_family-11#Unknown	378	7453.74666666706	66.83524765527272
te	rnd-1_family-120#LTR/Gypsy	86	992.0400000000022	39.097903087321235
te	rnd-1_family-152#Unknown	375	304.66666666666623	2.7536986181343828
te	rnd-1_family-154#LINE/R1-LOA	643	2077.613333333351	10.951572541262117
te	rnd-1_family-176#SINE/tRNA	113	179.66666666666657	5.389044878976129
te	rnd-1_family-21#DNA/P	1159	10261.773333333413	30.00970421622766
te	rnd-1_family-28#LTR/Gypsy	1345	9866.746666666528	24.864196346112834
te	rnd-1_family-3#LINE/I-Jockey	2541	25218.826666662328	33.638989784526544
te	rnd-1_family-39#LTR/Gypsy	6625	28470.186666665308	14.565559290248519
te	rnd-1_family-61#LTR/Gypsy	2433	1036.160000000003	1.4434689526967819
te	rnd-1_family-62#LINE/I-Jockey	930	3086.826666666694	11.249987197034194
te	rnd-1_family-7#DNA/P	3468	12457.46666666681	12.175123586525864
te	rnd-1_family-74#Unknown	1903	1894.6666666666702	3.374556932767366
te	rnd-1_family-9#RC/Helitron	620	10721.066666666606	58.60963819623469
te	rnd-1_family-97#LINE/I-Jockey	2783	5897.986666666715	7.183123170648091
te	rnd-3_family-26#Unknown	141	14.053333333333335	0.3378181413838684
te	rnd-3_family-401#Unknown	317	69.10666666666664	0.7388961719445079
te	rnd-3_family-909#DNA/TcMar-Tc1	1007	1033.013333333336	3.476955960441792
te	rnd-4_family-10#LTR/Gypsy	2102	1769.1333333333384	2.8526637740067455
te	rnd-4_family-1013#Unknown	178	16.93333333333333	0.32243723523873363
te	rnd-4_family-1083#Unknown	210	9.04	0.1459055691696713
te	rnd-4_family-11#DNA/CMC-Transib	1468	6083.3733333334385	14.045627533475152
te	rnd-4_family-1132#LTR/Copia	5049	10539.573333333225	7.0752272346304785
te	rnd-4_family-1135#LTR/Gypsy	1186	1785.3733333333435	5.102312898255692
te	rnd-4_family-1138#Unknown	711	893.4933333333349	4.259360990278321
te	rnd-4_family-1141#LTR/Gypsy	1880	1723.8800000000117	3.1079349134958743
te	rnd-4_family-1266#DNA/CMC-Transib	1337	1308.573333333336	3.317335466575333
te	rnd-4_family-128#Unknown	36920	160157.8799999912	14.703114944970087
te	rnd-4_family-1369#Unknown	482	370.2400000000001	2.6035086946832924
te	rnd-4_family-1504#DNA/P	200	57.47999999999998	0.9741133541666306
te	rnd-4_family-164#Unknown	214	22.053333333333338	0.34928762712895023
te	rnd-4_family-165#Unknown	230	19.253333333333334	0.2837271052649168
te	rnd-4_family-1838#LTR/Gypsy	4144	3190.2800000000234	2.6093467053931985
te	rnd-4_family-1872#DNA/TcMar-Mariner	212	890.6533333333343	14.239527217555978
te	rnd-4_family-1996#LTR/Gypsy	1453	1566.0133333333424	3.6530244118616393
te	rnd-4_family-2#LTR/Copia	3894	4141.160000000043	3.604531263003988
te	rnd-4_family-2081#LTR/Gypsy	2298	2577.760000000009	3.8020269355225578
te	rnd-4_family-210#Satellite	358	594.2133333333343	5.625771638071522
te	rnd-4_family-2309#Unknown	808	16.786666666666665	0.07041672769497027
te	rnd-4_family-2359#Unknown	367	16.893333333333334	0.15601703515297616
te	rnd-4_family-2428#LTR/Gypsy	1386	1896.9600000000091	4.638928474324568
te	rnd-4_family-279#Unknown	266	90.54666666666652	1.153754914102511
te	rnd-4_family-2982#Unknown	279	970.1200000000031	11.785390800030614
te	rnd-4_family-3259#DNA/CMC-Transib	470	248.57333333333335	1.7925835701573412
te	rnd-4_family-3286#DNA/PIF-Harbinger	612	527.826666666667	2.9232276568221467
te	rnd-4_family-335#Unknown	737	59.27999999999999	0.27262359503959543
te	rnd-4_family-3457#DNA/CMC-Transib	1462	6598.133333333491	15.296654168587608
te	rnd-4_family-355#Unknown	183	15.199999999999998	0.2815238749393048
te	rnd-4_family-3571#Unknown	566	505.61333333333374	3.0277835156963766
te	rnd-4_family-398#Unknown	154	47.14666666666667	1.0376550534673326
te	rnd-4_family-4#LINE/I-Jockey	1896	2186.893333333346	3.9094170346867845
te	rnd-4_family-403#Unknown	316	40.90666666666666	0.4387627427310211
te	rnd-4_family-4164#Unknown	254	24.58666666666666	0.32808673382379566
te	rnd-4_family-4360#LTR/Gypsy	1340	4341.560000000017	10.981552503442325
te	rnd-4_family-4968#DNA/P	54	2.5999999999999996	0.16319329885005024
te	rnd-4_family-52#Unknown	845	48.25333333333333	0.1935500750785612
te	rnd-4_family-536#Unknown	664	203.32000000000005	1.0378503951566151
te	rnd-4_family-5722#LINE/I-Jockey	4266	14252.773333333274	11.324036504521345
te	rnd-4_family-59#Unknown	315	47.826666666666675	0.5146148245935211
te	rnd-4_family-597#Unknown	268	25.573333333333338	0.323426260017172
te	rnd-4_family-638#Unknown	153	15.82666666666667	0.3506071416018275
te	rnd-4_family-658#Unknown	22417	5420.680000000095	0.8195944555362743
te	rnd-4_family-839#Unknown	131	24.133333333333333	0.6244084176787595
te	rnd-4_family-874#Unknown	944	528.1999999999997	1.8964837941819637
te	rnd-4_family-876#Unknown	676	546.2533333333339	2.738861918310853
te	rnd-4_family-998#LTR/Pao	816	648.4933333333355	2.693630930826896
te	rnd-1_family-1#Unknown	4277	60773.533333323605	48.161274340540885
te	rnd-1_family-117#LTR/Gypsy	3201	4184.973333333366	4.431285729071781
te	rnd-1_family-118#LINE/I-Jockey	2296	3169.173333333382	4.678394523634978
te	rnd-1_family-12#Unknown	5725	79926.77333332172	47.319432016262674
te	rnd-1_family-128#LTR/Gypsy	3439	3435.533333333358	3.385982616894773
te	rnd-1_family-135#LTR/Gypsy	2470	2543.5333333333515	3.4903036673456316
te	rnd-1_family-144#DNA/TcMar-Tc1	1662	8472.573333333556	17.278540305666514
te	rnd-1_family-151#LTR/Gypsy	2624	9596.333333333316	12.395505078959545
te	rnd-1_family-166#LTR/Pao	1226	2096.960000000019	5.797255075184039
te	rnd-1_family-18#RC/Helitron	3578	5527.106666666714	5.235766175945962
te	rnd-1_family-183#LTR/Gypsy	2010	2709.8133333333594	4.5694723240076875
te	rnd-1_family-2#Unknown	6689	76489.19999998886	38.75802656586417
te	rnd-1_family-20#LTR/Gypsy	7424	25368.06666666548	11.581695446067922
te	rnd-1_family-26#RC/Helitron	887	6012.853333333816	22.976280475364835
te	rnd-1_family-27#RC/Helitron	2820	5213.320000000051	6.2659656291723165
te	rnd-1_family-29#LTR/Gypsy	1777	1567.1600000000046	2.9891564330971945
te	rnd-1_family-40#LTR/Copia	4556	25588.98666666635	19.036719289155013
te	rnd-1_family-51#LTR/Gypsy	2373	25726.62666666452	36.745811208936985
te	rnd-1_family-57#DNA/P	1498	6941.2000000001535	15.705272569274845
te	rnd-1_family-83#LINE/I-Jockey	3148	3976.0933333333787	4.280993613836355
te	rnd-1_family-86#DNA/CMC-Transib	1726	8315.14666666691	16.32870924493941
te	rnd-1_family-94#LTR/Gypsy	1583	1436.5733333333442	3.075881634326447
te	rnd-4_family-1137#LTR/Gypsy	3720	7485.57333333358	6.820321745940486
te	rnd-4_family-1259#LINE/I-Jockey	2214	6621.146666666735	10.136273608849518
te	rnd-4_family-1564#LTR/Gypsy	2956	20925.82666666471	23.993904572766954
te	rnd-4_family-1746#DNA/P	3778	6339.400000000154	5.687336638374172
te	rnd-4_family-2034#DNA/TcMar-Tc1	2315	3776.1066666667016	5.528610467207565
te	rnd-4_family-3271#DNA/TcMar-Tc1	1697	8295.493333333461	16.56849685494436
te	rnd-4_family-360#LTR/Gypsy	4914	7092.386666666774	4.891927205635937
te	rnd-4_family-3629#LINE/I-Jockey	6537	21647.399999999536	11.224060280911683
te	rnd-4_family-5307#DNA/P	2654	56057.50666665459	71.5905323843491
te	rnd-1_family-125#LINE/R1	5038	14384.893333332804	9.677679071390088
te	rnd-1_family-129#LTR/Gypsy	5642	25202.653333332444	15.140350081190508
te	rnd-1_family-131#LTR/Gypsy	3528	7668.440000000211	7.3671783004339515
te	rnd-1_family-14#LTR/Pao	6187	64970.746666659055	35.59266239219218
te	rnd-1_family-159#LTR/Gypsy	4789	5329.320000000081	3.7718090188322924
te	rnd-1_family-160#LTR/Gypsy	5780	5749.906666666795	3.371752515219293
te	rnd-1_family-162#LTR/Gypsy	3517	223074.8399998691	214.9814338729897
te	rnd-1_family-167#LTR/Gypsy	6217	15453.586666666142	8.425024220729364
te	rnd-1_family-175#DNA/CMC-Transib	3315	9798.519999999835	10.018430368140276
te	rnd-1_family-36#LTR/Gypsy	7130	17079.226666665818	8.118978770267068
te	rnd-1_family-41#LTR/Gypsy	6167	2857.4800000000355	1.5704784604342317
te	rnd-1_family-46#LTR/Gypsy	5657	28425.93333333255	17.03143681838293
te	rnd-1_family-54#DNA/hAT-hobo	506	4050.1733333333536	27.129752164627096
te	rnd-1_family-72#LTR/Gypsy	6298	18105.679999999098	9.743947098264067
te	rnd-1_family-85#LINE/I	5421	41545.51999999517	25.97571587040125
te	rnd-1_family-91#LTR/Gypsy	3557	3815.173333333354	3.6354078615704974
te	rnd-4_family-1#LTR/Copia	4657	10668.493333333256	7.764608903439555
te	rnd-4_family-1735#LTR/Gypsy	6707	6859.146666666704	3.466286983679619
te	rnd-4_family-2049#LTR/Gypsy	3054	3252.013333333371	3.6091590251920724
te	rnd-4_family-2327#LTR/Gypsy	4232	8055.653333333602	6.451754640503868
te	rnd-4_family-2539#LTR/Gypsy	4169	10167.786666666778	8.266416129988102
te	rnd-4_family-2578#LTR/Gypsy	7964	10557.266666666492	4.4930678150398355
te	rnd-4_family-2584#LINE/I-Jockey	5091	17792.973333333113	11.845902783898486
te	rnd-4_family-2694#LTR/Gypsy	2392	11008.786666666516	15.599152861037897
te	rnd-4_family-356#LTR/Copia	8792	24843.599999998958	9.577443135489899
te	rnd-4_family-361#LTR/Gypsy	3889	3212.640000000036	2.799927928808285
te	rnd-4_family-4174#LTR/Gypsy	4719	12740.71999999958	9.150961484044547
te	rnd-4_family-8#LTR/Pao	6215	15362.599999999242	8.378115114631942
te	rnd-4_family-976#LTR/Gypsy	4294	10433.346666666279	8.235393041389601
te	rnd-1_family-110#LINE/I-Jockey	6849	27187.41333332989	13.45437279611628
te	rnd-1_family-113#LTR/Gypsy	6403	10204.813333333212	5.401872091738471
te	rnd-1_family-130#LTR/Gypsy	8955	10162.226666666591	3.8463253808935547
te	rnd-1_family-134#LTR/Gypsy	6683	7361.373333333476	3.733448077786804
te	rnd-1_family-142#LTR/Gypsy	5016	9287.066666666633	6.275434032831713
te	rnd-1_family-149#LTR/Gypsy	6937	18366.066666665578	8.973610091737035
te	rnd-1_family-170#LTR/Gypsy	6293	4895.400000000034	2.636654259329001
te	rnd-1_family-173#LINE/R1	5412	44572.119999995	27.914396083854413
